"ID","CREATED_DATE","LAST_UPDATED_DATE","DELETE_DATE","DELETE_FLAG","LEVEL","RESULT","CREATED_USER_ID","DATA_POINT_ID","DELETE_USER_ID","LAST_UPDATED_USER_ID","MATERIAL_TEST_METHOD_ID","LOWER_LIMIT","UPPER_LIMIT"
300,2020-11-29 13:58:17,2021-07-22 23:19:34,,0,1,一等品,102,3,,102,306,1.18,1.2
299,2020-11-29 13:55:23,2020-11-29 13:55:23,,0,1,一等品,102,8,,,305,69,115
298,2020-11-29 13:55:08,2020-11-29 13:55:08,,0,1,一等品,102,6,,,305,28.5,47.5
297,2020-11-29 13:54:50,2021-10-29 19:02:38,,0,1,一等品,102,5,,622,305,6.3,11.7
296,2020-11-29 13:52:37,2020-11-29 13:53:26,,0,1,一等品,102,1,,102,304,50,60
295,2020-11-29 13:47:47,2021-05-06 19:56:22,,0,1,一等品,102,4,,102,303,60,64
294,2020-11-29 13:47:08,2021-05-06 19:55:13,,0,1,一等品,102,3,,102,302,1.11,1.13
293,2020-11-29 13:46:18,2022-01-20 13:23:53,,0,1,一等品,102,8,,622,301,55,93
292,2020-11-29 13:45:56,2022-01-20 13:23:45,,0,1,一等品,102,6,,622,301,21,36
291,2020-11-29 13:45:06,2021-05-06 19:58:11,,0,1,一等品,102,5,,102,301,9,15
290,2020-11-29 13:43:21,2021-05-06 19:54:11,,0,1,一等品,102,1,,102,300,53,63
289,2020-11-29 13:41:39,2020-11-29 13:41:39,,0,1,一等品,102,3,,,299,1.16,1.18
288,2020-11-29 13:41:01,2020-11-29 13:41:01,,0,1,一等品,102,4,,,298,68,72
287,2020-11-29 13:40:17,2022-01-20 13:17:20,,0,1,一等品,102,8,,622,297,60,100
286,2020-11-29 13:40:05,2021-04-29 11:29:42,,0,1,一等品,102,6,,102,297,21.5,40.5
285,2020-11-29 13:39:48,2020-11-29 13:39:48,,0,1,一等品,102,5,,,297,9,15
284,2020-11-29 13:37:53,2020-11-29 13:37:53,,0,1,一等品,102,1,,,296,60,70
283,2020-11-29 13:33:28,2020-11-29 13:33:28,,0,1,一等品,102,4,,,295,61,65
282,2020-11-29 13:32:50,2020-11-29 13:32:50,,0,1,一等品,102,3,,,294,1.14,1.16
281,2020-11-29 13:32:00,2021-10-30 22:35:10,,0,1,一等品,102,8,,623,293,62.5,99.5
280,2020-11-29 13:31:37,2021-10-30 22:35:18,,0,1,一等品,102,6,,623,293,28,44
279,2020-11-29 13:31:09,2021-10-29 09:01:34,,0,1,一等品,102,5,,622,293,8.89,14.21
278,2020-11-29 13:30:04,2020-11-29 13:30:04,,0,1,一等品,102,1,,,292,52,62
277,2020-11-29 13:29:15,2020-11-29 13:29:15,,0,1,一等品,102,3,,,291,1.13,1.15
276,2020-11-29 13:28:41,2020-11-29 13:28:41,,0,1,一等品,102,4,,,290,53,57
275,2020-11-29 13:27:56,2021-10-22 15:46:42,,0,1,一等品,102,1,,622,289,45,55
274,2020-11-29 13:21:13,2020-11-29 13:21:13,,0,1,一等品,102,4,,,288,55,59
273,2020-11-29 13:19:52,2021-12-07 04:31:50,,0,1,一等品,102,3,,622,287,1.13,1.15
272,2020-11-29 13:19:17,2021-04-29 11:27:49,,0,1,一等品,102,1,,102,286,45,55
271,2020-11-29 13:17:03,2020-11-29 13:17:03,,0,1,一等品,102,3,,,285,1.16,1.18
270,2020-11-29 13:16:23,2020-11-29 13:16:23,,0,1,一等品,102,4,,,284,63,67
269,2020-11-29 13:15:49,2020-11-29 13:15:49,,0,1,一等品,102,1,,,283,53,63
268,2020-11-29 13:12:18,2022-01-20 13:39:35,,0,1,一等品,102,4,,622,282,62,66
267,2020-11-29 13:11:37,2020-11-29 13:11:37,,0,1,一等品,102,3,,,281,1.15,1.17
266,2020-11-29 13:10:53,2022-01-20 13:39:19,,0,1,一等品,102,1,,622,280,47,57
265,2020-11-29 13:07:49,2022-01-20 13:14:55,,0,1,一等品,102,8,,622,279,55,93
264,2020-11-29 13:07:29,2022-01-20 13:14:45,,0,1,一等品,102,6,,622,279,21,36
263,2020-11-29 13:07:10,2020-11-29 13:07:10,,0,1,一等品,102,5,,,279,6.52,10.08
262,2020-11-29 13:06:14,2021-06-29 15:08:03,,0,1,一等品,102,1,,623,278,50,60
261,2020-11-29 12:55:21,2020-11-29 12:55:21,,0,1,一等品,102,4,,,277,54,58
260,2020-11-29 12:54:45,2022-01-20 13:31:57,,0,1,一等品,102,3,,622,276,1.13,1.16
259,2020-11-29 12:54:02,2021-10-22 15:00:36,,0,1,一等品,102,1,,623,275,48,58
258,2020-11-29 12:48:37,2020-11-29 12:48:37,,0,1,一等品,102,1,,,274,45,55
257,2020-11-29 12:47:57,2020-11-29 12:47:57,,0,1,一等品,102,4,,,273,62,66
256,2020-11-29 12:47:21,2020-11-29 12:47:21,,0,1,一等品,102,3,,,101,1.27,1.29
255,2020-11-29 12:30:55,2020-11-29 12:30:55,,0,1,一等品,102,3,,,272,1.11,1.13
254,2020-11-29 12:30:12,2020-11-29 12:30:12,,0,1,一等品,102,1,,,271,47,57
253,2020-11-29 12:29:25,2020-11-29 12:29:25,,0,1,一等品,102,4,,,270,61,65
252,2020-11-29 12:28:23,2020-11-29 12:28:23,,0,1,一等品,102,4,,,269,66,70
251,2020-11-29 12:27:49,2021-05-17 02:29:29,,0,1,一等品,102,3,,102,268,1.13,1.15
250,2020-11-29 12:26:27,2022-01-20 13:18:31,,0,1,一等品,102,8,,622,267,60,100
249,2020-11-29 12:26:04,2022-01-20 13:18:23,,0,1,一等品,102,6,,622,267,24,40
248,2020-11-29 12:25:42,2020-11-29 12:25:42,,0,1,一等品,102,5,,,267,8.71,17.29
247,2020-11-29 12:24:54,2021-12-03 15:03:27,,0,1,一等品,102,1,,622,266,55,65
246,2020-11-29 12:20:09,2020-11-29 12:20:09,,0,1,一等品,102,4,,,265,62,66
245,2020-11-29 12:19:28,2020-11-29 12:19:28,,0,1,一等品,102,3,,,264,1.16,1.18
244,2020-11-29 12:18:44,2021-08-31 09:29:45,,0,1,一等品,102,1,,102,263,55,65
243,2020-11-29 12:07:50,2020-11-29 12:07:50,,0,1,一等品,103,4,,,262,59,63
242,2020-11-29 12:07:11,2020-11-29 12:07:11,,0,1,一等品,103,3,,,261,1.17,1.19
241,2020-11-29 12:04:40,2020-11-29 12:04:40,,0,1,一等品,103,8,,,242,77.25,128.75
225,2020-11-29 08:20:04,2020-11-29 12:03:12,,0,1,一等品,103,6,,103,242,28.5,47.5
224,2020-11-29 08:19:39,2020-11-29 08:19:39,,0,1,一等品,103,5,,,242,7,14
223,2020-11-29 08:16:07,2021-06-30 08:38:57,,0,1,一等品,103,8,,622,241,69,115
222,2020-11-29 08:15:51,2021-07-16 11:56:10,,0,1,一等品,103,6,,622,241,24.75,41.25
221,2020-11-29 08:15:31,2021-06-30 08:38:53,,0,1,一等品,103,5,,622,241,9,15
206,2020-11-28 13:44:29,2020-11-28 13:44:29,,0,2,三等品,102,4,,,222,69,100
205,2020-11-28 13:44:17,2020-11-28 13:44:17,,0,1,一等品,102,4,,,222,64,68
204,2020-11-28 13:43:50,2020-11-28 13:43:50,,0,2,三等品,102,4,,,222,0,63
203,2020-11-28 13:43:18,2020-11-28 13:43:18,,0,2,三等品,102,3,,,221,1.16,100
202,2020-11-28 13:42:53,2020-11-28 13:42:53,,0,1,一等品,102,3,,,221,1.13,1.15
201,2020-11-28 13:42:27,2020-11-28 13:42:27,,0,2,三等品,102,3,,,221,0,1.12
181,2020-11-28 09:33:33,2022-02-19 18:01:27,,0,1,一等品,101,1,,622,201,53,65
162,2020-11-27 10:37:09,2021-08-14 00:12:51,,0,1,一等品,101,21,,621,183,932,9999
161,2020-11-27 10:19:27,2021-09-06 20:21:42,,0,1,一等品,1,1,,621,181,69,79
153,2020-11-20 14:57:11,2022-01-20 14:32:52,,0,1,一等品,101,1,,622,168,59,69
152,2020-11-20 14:56:00,2020-11-20 14:56:00,,0,1,一等品,101,4,,,167,66,70
151,2020-11-20 14:54:49,2021-07-04 17:19:30,,0,1,一等品,101,3,,621,166,1.12,1.14
150,2020-11-20 14:53:10,2021-07-04 17:19:39,,0,1,一等品,101,8,,621,165,69,115
149,2020-11-20 14:52:50,2021-07-04 17:19:38,,0,1,一等品,101,6,,621,165,24.75,41.25
148,2020-11-20 14:51:36,2020-11-20 14:52:12,,0,1,一等品,101,5,,101,165,8.71,17.29
143,2020-11-20 14:08:49,2020-11-20 14:08:49,,0,1,一等品,1,8,,,161,64.1,103.5
142,2020-11-20 14:08:20,2020-11-20 14:08:20,,0,1,一等品,1,6,,,161,23.8,39.6
141,2020-11-20 14:07:58,2020-11-20 14:08:56,,0,1,一等品,1,5,,1,161,10.54,18.56
121,2020-11-20 10:41:27,2020-11-20 10:41:27,,0,1,一等品,1,1,,,141,45,55
103,2020-11-19 11:34:06,2021-12-03 15:00:07,,0,1,一等品,101,1,,622,123,55,65
42,2020-11-18 15:34:00,2020-11-18 15:34:00,,0,1,一等品,101,4,,,42,56,60
41,2020-11-18 15:32:54,2020-11-29 13:05:25,,0,1,一等品,101,3,,102,41,1.13,1.16
26,2020-11-18 14:24:17,2021-05-06 16:31:39,,0,2,三等品,1,4,,102,22,90,100
25,2020-11-18 14:24:02,2021-05-06 16:31:30,,0,2,三等品,1,4,,102,22,70,80
24,2020-11-18 14:23:50,2021-05-06 16:31:44,,0,1,一等品,1,4,,102,22,61,65
23,2020-11-18 14:20:39,2021-05-06 16:31:07,,0,2,三等品,1,3,,102,21,90,100
22,2020-11-18 14:20:25,2021-05-06 16:30:56,,0,2,三等品,1,3,,102,21,60,80
21,2020-11-18 14:20:13,2021-07-16 11:55:28,,0,1,一等品,1,3,,622,21,1.11,1.13
3,2020-11-18 14:13:44,2020-11-18 14:13:44,,1,2,三等品,1,3,,1,1,0,1.12
2,2020-11-18 14:13:27,2021-09-09 16:39:35,,1,2,三等品,1,3,,623,1,1.18,1000
1,2020-11-18 14:11:20,2021-09-26 11:29:21,,0,1,一等品,1,3,,623,1,1.14,1.16
